run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,time_gap_boundaries,zero_volume_boundaries,price_jump_boundaries,segment_count,status,reason,aggregated_15m_rows,partial_15m_windows
d9359462bfef4dd786c4c4dfdd6a05cb,LG_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
d9359462bfef4dd786c4c4dfdd6a05cb,LH_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
d9359462bfef4dd786c4c4dfdd6a05cb,LU_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,39,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,L_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,9,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,MA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,138,1210,INCLUDED,,6377,885
d9359462bfef4dd786c4c4dfdd6a05cb,M_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,7,1187,INCLUDED,,6400,839
d9359462bfef4dd786c4c4dfdd6a05cb,NI_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,1,803,INCLUDED,,6182,0
d9359462bfef4dd786c4c4dfdd6a05cb,NR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,OI_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,1,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,OP_IDX,13528,2025-10-16T21:05:00,2026-08-13T15:00:00,0.03629509166173862,953,825,0,1759,INCLUDED,,4053,1116
d9359462bfef4dd786c4c4dfdd6a05cb,PB_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,6182,0
d9359462bfef4dd786c4c4dfdd6a05cb,PD_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0011695906432748538,512,17,49,532,INCLUDED,,2556,20
d9359462bfef4dd786c4c4dfdd6a05cb,PF_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,6,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,PG_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,26,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,PK_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
