run_id,evaluation_kind,fold,model_name,threshold,evaluation_rows,symbols,evaluation_dates,cost_bps,days,trades,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,win_rate,payoff_ratio,profit_factor,exposure,max_abs_net_exposure,turnover,trade_count,trade_sleeve_pnl
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,0,42,683,-0.0763376632647037,-0.37901742894325474,0.032299698901517,-14.721233675410875,0.0777658869423874,0.28550512445095166,1.115300241651828,0.45786009920443466,0.3790531406056031,0.4,128.7367877633487,683,-0.07633766326470358
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,2,42,683,-0.10208502081737336,-0.47590345151268143,0.034631079233596124,-18.61519669619059,0.10285132515480999,0.26061493411420206,1.0212667281640893,0.3599712427984314,0.3790531406056031,0.4,128.7367877633487,683,-0.10208502081737332
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,5,42,683,-0.14070605714637774,-0.5974215690941014,0.038800303332723295,-23.38864552044134,0.14120242310086062,0.22108345534407028,0.9008680872511822,0.25569752100550475,0.3790531406056031,0.4,128.7367877633487,683,-0.14070605714637793
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,10,42,683,-0.20507445102805233,-0.7476759000348709,0.047433865592251684,-28.928281483617205,0.20521590497158548,0.1581259150805271,0.8196133552256885,0.1539447693293467,0.3790531406056031,0.4,128.7367877633487,683,-0.20507445102805227
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,15,42,683,-0.26944284490972703,-0.8479714366153313,0.05816258503576489,-32.23720913326528,0.26944284490972703,0.1171303074670571,0.7377007841821835,0.09787075080360645,0.3790531406056031,0.4,128.7367877633487,683,-0.26944284490972664
198adb3dfff347b497f0ca896102dcd7,base,holdout,tianji_rule,,60171,66,42,20,42,683,-0.33381123879140095,-0.9125854330382578,0.07121180874916563,-34.02309097114226,0.33381123879140095,0.08784773060029283,0.6927194379572389,0.06671455261225415,0.3790531406056031,0.4,128.7367877633487,683,-0.33381123879140095
