run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,segment_count,status,reason
a53c7f139e9b4c10b745efe4642a180b,NR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,OI_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,OP_IDX,13528,2025-10-16T21:05:00,2026-08-13T15:00:00,0.03629509166173862,1759,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PB_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PD_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0011695906432748538,532,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PF_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PG_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PK_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PL_IDX,13815,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0010133912414042707,831,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PP-F_IDX,12811,2025-10-30T21:05:00,2026-08-13T15:00:00,0.036843337756615406,1705,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0002894774931249095,810,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PS_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.00033003300330033004,613,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PT_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0002599090318388564,522,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,PX_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,P_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,RB_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,RM_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,RR_IDX,13162,2025-10-16T21:05:00,2026-08-13T15:00:00,0.08213037532289925,3002,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,RS_IDX,7695,2025-10-16T09:05:00,2026-08-11T15:00:00,0.6361273554256011,6170,EXCLUDED,ZERO_VOLUME_FRACTION
a53c7f139e9b4c10b745efe4642a180b,RU_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SA_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SC_IDX,22092,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,805,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SF_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SH_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SI_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SM_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SN_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,SS_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,TA_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,TF_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,TL_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,TS_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,T_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,UR_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,V-F_IDX,12966,2025-10-30T21:05:00,2026-08-13T15:00:00,0.018124325158105817,1268,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,V_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,WR_IDX,9045,2025-10-16T09:05:00,2026-08-12T15:00:00,0.5409618573797679,6707,EXCLUDED,ZERO_VOLUME_FRACTION
a53c7f139e9b4c10b745efe4642a180b,Y_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
a53c7f139e9b4c10b745efe4642a180b,ZN_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
