run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,segment_count,status,reason
45d4df191d114c01a278682b3125d83e,AD_IDX,6015,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,923,INCLUDED,
45d4df191d114c01a278682b3125d83e,AG_IDX,3718,2026-04-28T15:00:00,2026-08-13T23:15:00,0.0,358,INCLUDED,
45d4df191d114c01a278682b3125d83e,AL_IDX,6221,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,811,INCLUDED,
45d4df191d114c01a278682b3125d83e,AO_IDX,6182,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,AP_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
45d4df191d114c01a278682b3125d83e,AU_IDX,9385,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,942,INCLUDED,
45d4df191d114c01a278682b3125d83e,A_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,BB_IDX,2415,2025-10-16T09:15:00,2026-08-11T15:00:00,0.6749482401656315,2120,EXCLUDED,ZERO_VOLUME_FRACTION
45d4df191d114c01a278682b3125d83e,BC_IDX,6181,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,805,INCLUDED,
45d4df191d114c01a278682b3125d83e,BR_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,BU_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,BZ_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,805,INCLUDED,
45d4df191d114c01a278682b3125d83e,B_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,CF_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,813,INCLUDED,
45d4df191d114c01a278682b3125d83e,CJ_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
45d4df191d114c01a278682b3125d83e,CS_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,CU_IDX,8406,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,1022,INCLUDED,
45d4df191d114c01a278682b3125d83e,CY_IDX,4600,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,809,INCLUDED,
45d4df191d114c01a278682b3125d83e,C_IDX,6738,2025-10-16T21:15:00,2026-08-13T14:55:00,0.0,1179,INCLUDED,
45d4df191d114c01a278682b3125d83e,EB_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
45d4df191d114c01a278682b3125d83e,EC_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,617,INCLUDED,
45d4df191d114c01a278682b3125d83e,EG_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,804,INCLUDED,
45d4df191d114c01a278682b3125d83e,FB_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.009240924092409241,657,INCLUDED,
45d4df191d114c01a278682b3125d83e,FG_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,814,INCLUDED,
45d4df191d114c01a278682b3125d83e,FU_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,808,INCLUDED,
45d4df191d114c01a278682b3125d83e,HC_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,813,INCLUDED,
45d4df191d114c01a278682b3125d83e,IC_IDX,3232,2025-10-16T09:45:00,2026-08-12T15:00:00,0.0,404,INCLUDED,
45d4df191d114c01a278682b3125d83e,IF_IDX,3232,2025-10-16T09:45:00,2026-08-12T15:00:00,0.0,404,INCLUDED,
45d4df191d114c01a278682b3125d83e,IH_IDX,3232,2025-10-16T09:45:00,2026-08-12T15:00:00,0.0,404,INCLUDED,
45d4df191d114c01a278682b3125d83e,IM_IDX,3232,2025-10-16T09:45:00,2026-08-12T15:00:00,0.0,404,INCLUDED,
45d4df191d114c01a278682b3125d83e,I_IDX,6773,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,1186,INCLUDED,
45d4df191d114c01a278682b3125d83e,JD_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
45d4df191d114c01a278682b3125d83e,JM_IDX,6773,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,1188,INCLUDED,
