symbol,track,entry_time,exit_time,side,lots,entry_price,exit_price,entry_fee,exit_fee,slippage_cost,gross_pnl,net_pnl,exit_reason,holding_bars,regime
CU_IDX,synthetic,2017-11-27 23:30:00,2017-11-27 23:30:00,LONG,1,56550.0,56588.0,14.137500000000001,14.147,100.0,190.0,161.71550000000002,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-11-28 21:00:00,2017-11-28 21:15:00,SHORT,1,62820.0,62504.0,15.705,15.626000000000001,100.0,1580.0,1548.669,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2017-11-29 09:15:00,2017-11-29 09:45:00,SHORT,1,59140.0,59470.0,14.785,14.867500000000001,100.0,-1650.0,-1679.6525000000001,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2017-11-29 17:15:00,2017-11-29 17:15:00,LONG,1,55860.0,55886.0,13.965,13.9715,100.0,130.0,102.06349999999999,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-11-29 19:45:00,2017-11-29 20:00:00,LONG,1,52940.0,52938.0,13.235000000000001,13.2345,100.0,-10.0,-36.4695,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2017-11-29 21:00:00,2017-11-29 21:00:00,LONG,1,52420.0,52500.0,13.105,13.125,100.0,400.0,373.77,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-11-30 04:15:00,2017-11-30 04:15:00,SHORT,1,52870.0,52622.0,13.217500000000001,13.1555,100.0,1240.0,1213.627,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-01 07:45:00,2017-12-01 08:45:00,LONG,1,51750.0,50942.0,12.9375,12.7355,100.0,-4040.0,-4065.673,take_profit_sma5,4,PANIC_CRASH
CU_IDX,synthetic,2017-12-04 14:00:00,2017-12-04 14:00:00,LONG,1,60400.0,60718.0,15.100000000000001,15.1795,100.0,1590.0,1559.7205000000001,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-06 12:30:00,2017-12-06 12:30:00,SHORT,1,58970.0,58870.0,14.742500000000001,14.717500000000001,100.0,500.0,470.53999999999996,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-08 04:30:00,2017-12-08 04:30:00,LONG,1,61180.0,61620.0,15.295,15.405000000000001,100.0,2200.0,2169.2999999999997,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-08 05:45:00,2017-12-08 06:15:00,LONG,1,60460.0,60152.0,15.115,15.038,100.0,-1540.0,-1570.153,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2017-12-10 01:30:00,2017-12-10 01:30:00,SHORT,1,61040.0,60850.0,15.260000000000002,15.2125,100.0,950.0,919.5275,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-11 04:00:00,2017-12-11 04:45:00,LONG,1,59740.0,59066.0,14.935,14.7665,100.0,-3370.0,-3399.7015,take_profit_sma5,3,PANIC_CRASH
CU_IDX,synthetic,2017-12-16 17:00:00,2017-12-16 17:30:00,LONG,1,65320.0,64854.0,16.330000000000002,16.2135,100.0,-2330.0,-2362.5434999999998,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2017-12-18 07:30:00,2017-12-18 07:30:00,LONG,1,70660.0,71178.0,17.665,17.7945,100.0,2590.0,2554.5405,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-18 16:45:00,2017-12-18 16:45:00,LONG,1,69480.0,69654.0,17.37,17.4135,100.0,870.0,835.2165,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-18 20:15:00,2017-12-18 20:30:00,LONG,1,64330.0,64778.0,16.0825,16.1945,100.0,2240.0,2207.723,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2017-12-21 11:30:00,2017-12-21 11:30:00,LONG,1,65880.0,66228.0,16.470000000000002,16.557000000000002,100.0,1740.0,1706.973,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-21 14:30:00,2017-12-21 14:30:00,LONG,1,65560.0,65678.0,16.39,16.4195,100.0,590.0,557.1905,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-22 14:00:00,2017-12-22 14:00:00,LONG,1,72130.0,72510.0,18.032500000000002,18.1275,100.0,1900.0,1863.84,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-23 04:45:00,2017-12-23 04:45:00,LONG,1,72370.0,72454.0,18.0925,18.113500000000002,100.0,420.0,383.79400000000004,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-23 05:45:00,2017-12-23 05:45:00,LONG,1,71390.0,71370.0,17.8475,17.8425,100.0,-100.0,-135.69,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-23 10:15:00,2017-12-23 10:30:00,SHORT,1,74810.0,74554.0,18.7025,18.6385,100.0,1280.0,1242.6589999999999,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2017-12-23 16:30:00,2017-12-23 16:30:00,SHORT,1,80870.0,80670.0,20.2175,20.1675,100.0,1000.0,959.615,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-26 21:00:00,2017-12-26 21:00:00,LONG,1,73720.0,74066.0,18.43,18.5165,100.0,1730.0,1693.0535,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-27 17:45:00,2017-12-27 17:45:00,SHORT,1,76230.0,76036.0,19.0575,19.009,100.0,970.0,931.9335,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-27 21:30:00,2017-12-27 21:30:00,SHORT,1,79590.0,78958.0,19.8975,19.7395,100.0,3160.0,3120.363,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-28 05:00:00,2017-12-28 05:00:00,LONG,1,75540.0,75836.0,18.885,18.959,100.0,1480.0,1442.156,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-28 12:30:00,2017-12-28 12:30:00,LONG,1,70950.0,71292.0,17.7375,17.823,100.0,1710.0,1674.4395,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-28 13:15:00,2017-12-28 13:15:00,LONG,1,70590.0,70612.0,17.6475,17.653000000000002,100.0,110.0,74.69949999999999,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-30 08:15:00,2017-12-30 08:45:00,LONG,1,68710.0,68472.0,17.177500000000002,17.118000000000002,100.0,-1190.0,-1224.2955,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2017-12-31 05:45:00,2017-12-31 05:45:00,LONG,1,75810.0,76186.0,18.9525,19.0465,100.0,1880.0,1842.001,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2017-12-31 07:45:00,2017-12-31 08:00:00,LONG,1,74150.0,74360.0,18.5375,18.59,100.0,1050.0,1012.8725000000001,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-02 16:45:00,2018-01-02 17:00:00,LONG,1,77970.0,77930.0,19.4925,19.4825,100.0,-200.0,-238.97500000000002,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-04 18:45:00,2018-01-04 18:45:00,SHORT,1,78050.0,77356.0,19.5125,19.339000000000002,100.0,3470.0,3431.1485000000002,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-08 14:15:00,2018-01-08 14:15:00,LONG,1,89880.0,90358.0,22.470000000000002,22.5895,100.0,2390.0,2344.9405,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-08 20:45:00,2018-01-08 21:00:00,SHORT,1,93800.0,93608.0,23.450000000000003,23.402,100.0,960.0,913.1479999999999,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-09 02:15:00,2018-01-09 02:15:00,SHORT,1,95340.0,94402.0,23.835,23.6005,100.0,4690.0,4642.5645,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-09 20:15:00,2018-01-09 20:30:00,SHORT,1,84550.0,84294.0,21.1375,21.073500000000003,100.0,1280.0,1237.789,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-10 09:30:00,2018-01-10 09:30:00,SHORT,1,85470.0,85082.0,21.3675,21.270500000000002,100.0,1940.0,1897.3619999999999,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-10 14:15:00,2018-01-10 14:30:00,SHORT,1,88220.0,88208.0,22.055,22.052,100.0,60.0,15.893,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-11 11:00:00,2018-01-11 11:15:00,LONG,1,85630.0,85862.0,21.407500000000002,21.465500000000002,100.0,1160.0,1117.127,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-11 12:45:00,2018-01-11 12:45:00,LONG,1,81140.0,81890.0,20.285,20.4725,100.0,3750.0,3709.2425000000003,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-13 11:45:00,2018-01-13 11:45:00,SHORT,1,75620.0,75450.0,18.905,18.8625,100.0,850.0,812.2325000000001,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-16 16:30:00,2018-01-16 16:30:00,LONG,1,84990.0,85044.0,21.247500000000002,21.261000000000003,100.0,270.0,227.4915,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-20 20:00:00,2018-01-20 20:30:00,SHORT,1,73930.0,74294.0,18.4825,18.5735,100.0,-1820.0,-1857.056,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2018-01-21 10:30:00,2018-01-21 11:15:00,LONG,1,77810.0,77070.0,19.4525,19.267500000000002,100.0,-3700.0,-3738.72,take_profit_sma5,3,PANIC_CRASH
CU_IDX,synthetic,2018-01-22 20:45:00,2018-01-22 21:00:00,LONG,1,79530.0,79788.0,19.8825,19.947000000000003,100.0,1290.0,1250.1705000000002,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-01-24 20:15:00,2018-01-24 20:45:00,SHORT,1,74830.0,75050.0,18.7075,18.7625,100.0,-1100.0,-1137.47,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2018-01-25 19:00:00,2018-01-25 19:00:00,LONG,1,70650.0,70940.0,17.6625,17.735,100.0,1450.0,1414.6025000000002,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-27 07:15:00,2018-01-27 07:15:00,SHORT,1,72470.0,72276.0,18.1175,18.069000000000003,100.0,970.0,933.8135000000001,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-01-28 08:00:00,2018-01-28 08:00:00,SHORT,1,71810.0,71672.0,17.9525,17.918,100.0,690.0,654.1295,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-02 10:45:00,2018-02-02 11:15:00,LONG,1,59140.0,59100.0,14.785,14.775,100.0,-200.0,-229.56,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2018-02-06 22:00:00,2018-02-06 22:00:00,SHORT,1,75400.0,75222.0,18.85,18.805500000000002,100.0,890.0,852.3444999999999,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-07 03:15:00,2018-02-07 03:15:00,SHORT,1,82330.0,81940.0,20.5825,20.485,100.0,1950.0,1908.9325000000001,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-07 15:15:00,2018-02-07 15:15:00,LONG,1,74900.0,75138.0,18.725,18.7845,100.0,1190.0,1152.4905,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-08 14:15:00,2018-02-08 14:15:00,LONG,1,67110.0,67854.0,16.7775,16.9635,100.0,3720.0,3686.259,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-09 03:00:00,2018-02-09 03:00:00,SHORT,1,72480.0,72184.0,18.12,18.046,100.0,1480.0,1443.834,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-09 05:00:00,2018-02-09 05:00:00,LONG,1,69020.0,69424.0,17.255000000000003,17.356,100.0,2020.0,1985.389,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-09 20:00:00,2018-02-09 20:00:00,LONG,1,70370.0,70440.0,17.5925,17.61,100.0,350.0,314.7975,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-10 19:00:00,2018-02-10 19:15:00,LONG,1,72030.0,72062.0,18.0075,18.0155,100.0,160.0,123.977,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-02-10 19:45:00,2018-02-10 19:45:00,LONG,1,71740.0,71738.0,17.935000000000002,17.9345,100.0,-10.0,-45.8695,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-11 05:45:00,2018-02-11 06:00:00,LONG,1,68950.0,69254.0,17.2375,17.3135,100.0,1520.0,1485.449,take_profit_sma5,1,PANIC_CRASH
CU_IDX,synthetic,2018-02-11 15:30:00,2018-02-11 16:00:00,SHORT,1,74870.0,75504.0,18.7175,18.876,100.0,-3170.0,-3207.5935000000004,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2018-02-12 04:15:00,2018-02-12 04:15:00,LONG,1,70750.0,70994.0,17.6875,17.7485,100.0,1220.0,1184.564,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-12 23:45:00,2018-02-13 00:30:00,LONG,1,70870.0,70396.0,17.7175,17.599,100.0,-2370.0,-2405.3165000000004,take_profit_sma5,3,PANIC_CRASH
CU_IDX,synthetic,2018-02-13 03:30:00,2018-02-13 03:30:00,LONG,1,67750.0,68010.0,16.9375,17.0025,100.0,1300.0,1266.06,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-13 17:00:00,2018-02-13 17:30:00,SHORT,1,71630.0,72240.0,17.907500000000002,18.060000000000002,100.0,-3050.0,-3085.9674999999997,take_profit_sma5,2,PANIC_CRASH
CU_IDX,synthetic,2018-02-17 09:15:00,2018-02-17 09:15:00,SHORT,1,77530.0,76952.0,19.3825,19.238,100.0,2890.0,2851.3795,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-02-18 01:15:00,2018-02-18 01:15:00,SHORT,1,79080.0,78400.0,19.77,19.6,100.0,3400.0,3360.63,take_profit_sma5,0,PANIC_CRASH
CU_IDX,synthetic,2018-03-03 09:45:00,2018-03-03 09:45:00,SHORT,1,76320.0,76172.0,19.080000000000002,19.043,100.0,740.0,701.877,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-05 03:30:00,2018-03-05 03:30:00,LONG,1,75130.0,75154.0,18.782500000000002,18.788500000000003,100.0,120.0,82.429,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-07 21:15:00,2018-03-07 21:15:00,SHORT,1,76480.0,76442.0,19.12,19.110500000000002,100.0,190.0,151.7695,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-10 20:45:00,2018-03-10 21:15:00,SHORT,1,76240.0,76502.0,19.060000000000002,19.125500000000002,100.0,-1310.0,-1348.1855,take_profit_sma5,2,GRINDING_CHOP
CU_IDX,synthetic,2018-03-11 16:45:00,2018-03-11 16:45:00,LONG,1,75010.0,75214.0,18.7525,18.8035,100.0,1020.0,982.444,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-13 07:00:00,2018-03-13 07:00:00,LONG,1,74790.0,74930.0,18.6975,18.7325,100.0,700.0,662.57,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-15 08:15:00,2018-03-15 08:15:00,LONG,1,74990.0,75030.0,18.747500000000002,18.7575,100.0,200.0,162.495,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-19 05:00:00,2018-03-19 05:00:00,LONG,1,75780.0,75780.0,18.945,18.945,100.0,0.0,-37.89,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-20 19:30:00,2018-03-20 19:30:00,LONG,1,75190.0,75304.0,18.7975,18.826,100.0,570.0,532.3765,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-23 02:00:00,2018-03-23 02:00:00,LONG,1,75370.0,75512.0,18.8425,18.878,100.0,710.0,672.2795,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-23 11:15:00,2018-03-23 11:15:00,SHORT,1,75900.0,75750.0,18.975,18.9375,100.0,750.0,712.0875,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-25 23:45:00,2018-03-26 00:00:00,SHORT,1,76210.0,76170.0,19.052500000000002,19.0425,100.0,200.0,161.905,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-03-26 06:00:00,2018-03-26 06:00:00,LONG,1,75210.0,75318.0,18.802500000000002,18.8295,100.0,540.0,502.368,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-03-27 16:15:00,2018-03-27 16:30:00,LONG,1,75060.0,75070.0,18.765,18.767500000000002,100.0,50.0,12.467499999999998,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-04-02 14:30:00,2018-04-02 14:30:00,SHORT,1,76590.0,76580.0,19.1475,19.145,100.0,50.0,11.7075,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-02 22:00:00,2018-04-02 22:00:00,LONG,1,75840.0,75824.0,18.96,18.956,100.0,-80.0,-117.91600000000001,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-03 22:30:00,2018-04-03 22:30:00,SHORT,1,76490.0,76370.0,19.122500000000002,19.0925,100.0,600.0,561.7850000000001,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-05 02:00:00,2018-04-05 02:15:00,SHORT,1,76010.0,75962.0,19.0025,18.9905,100.0,240.0,202.007,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-04-05 16:15:00,2018-04-05 16:15:00,LONG,1,75330.0,75414.0,18.8325,18.8535,100.0,420.0,382.314,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-10 16:15:00,2018-04-10 16:15:00,LONG,1,75210.0,75294.0,18.802500000000002,18.8235,100.0,420.0,382.37399999999997,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-12 10:00:00,2018-04-12 10:00:00,LONG,1,75880.0,76062.0,18.970000000000002,19.0155,100.0,910.0,872.0145,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-15 06:00:00,2018-04-15 06:00:00,LONG,1,75730.0,75810.0,18.9325,18.9525,100.0,400.0,362.115,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-15 16:00:00,2018-04-15 16:00:00,LONG,1,75000.0,74980.0,18.75,18.745,100.0,-100.0,-137.495,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-16 23:15:00,2018-04-16 23:15:00,SHORT,1,76490.0,76316.0,19.122500000000002,19.079,100.0,870.0,831.7985000000001,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-04-21 09:00:00,2018-04-21 09:15:00,LONG,1,75250.0,75300.0,18.8125,18.825,100.0,250.0,212.3625,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-04-23 23:00:00,2018-04-23 23:15:00,SHORT,1,75850.0,75832.0,18.962500000000002,18.958000000000002,100.0,90.0,52.079499999999996,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-04-25 17:00:00,2018-04-25 17:00:00,SHORT,1,76780.0,76682.0,19.195,19.1705,100.0,490.0,451.6345,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-02 14:45:00,2018-05-02 14:45:00,LONG,1,75470.0,75630.0,18.8675,18.907500000000002,100.0,800.0,762.225,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-09 09:45:00,2018-05-09 10:00:00,SHORT,1,76130.0,76130.0,19.032500000000002,19.032500000000002,100.0,-0.0,-38.065000000000005,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-05-14 00:45:00,2018-05-14 01:00:00,SHORT,1,76370.0,76410.0,19.0925,19.1025,100.0,-200.0,-238.195,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-05-16 01:00:00,2018-05-16 01:00:00,LONG,1,74970.0,75058.0,18.7425,18.7645,100.0,440.0,402.493,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-16 08:15:00,2018-05-16 08:15:00,SHORT,1,76040.0,76014.0,19.01,19.003500000000003,100.0,130.0,91.98649999999999,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-17 15:30:00,2018-05-17 15:30:00,LONG,1,75630.0,75758.0,18.907500000000002,18.939500000000002,100.0,640.0,602.153,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-19 03:30:00,2018-05-19 03:30:00,SHORT,1,76730.0,76514.0,19.1825,19.128500000000003,100.0,1080.0,1041.689,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-05-19 14:45:00,2018-05-19 15:00:00,LONG,1,75840.0,75830.0,18.96,18.9575,100.0,-50.0,-87.9175,take_profit_sma5,1,GRINDING_CHOP
CU_IDX,synthetic,2018-05-23 20:00:00,2018-05-23 20:00:00,LONG,1,74970.0,75188.0,18.7425,18.797,100.0,1090.0,1052.4605,take_profit_sma5,0,GRINDING_CHOP
CU_IDX,synthetic,2018-06-05 23:30:00,2018-06-05 23:30:00,SHORT,1,82640.0,82626.0,20.66,20.6565,100.0,70.0,28.683500000000002,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-06 09:45:00,2018-06-06 09:45:00,LONG,1,79550.0,79808.0,19.8875,19.952,100.0,1290.0,1250.1605,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-07 04:15:00,2018-06-07 04:15:00,SHORT,1,83070.0,83082.0,20.767500000000002,20.770500000000002,100.0,-60.0,-101.538,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-07 04:45:00,2018-06-07 04:45:00,SHORT,1,83360.0,83298.0,20.84,20.8245,100.0,310.0,268.3355,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-07 07:15:00,2018-06-07 07:15:00,SHORT,1,85270.0,85092.0,21.317500000000003,21.273,100.0,890.0,847.4095,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-07 20:15:00,2018-06-07 20:15:00,LONG,1,87130.0,87514.0,21.782500000000002,21.878500000000003,100.0,1920.0,1876.339,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-08 14:00:00,2018-06-08 14:00:00,SHORT,1,90670.0,90350.0,22.6675,22.587500000000002,100.0,1600.0,1554.745,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-10 06:00:00,2018-06-10 06:00:00,SHORT,1,94730.0,94596.0,23.6825,23.649,100.0,670.0,622.6685,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-10 12:30:00,2018-06-10 12:45:00,LONG,1,90330.0,90304.0,22.5825,22.576,100.0,-130.0,-175.1585,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-12 21:00:00,2018-06-12 21:15:00,LONG,1,89900.0,90010.0,22.475,22.5025,100.0,550.0,505.0225,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-13 05:30:00,2018-06-13 05:45:00,SHORT,1,92590.0,92464.0,23.1475,23.116,100.0,630.0,583.7365,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-14 02:00:00,2018-06-14 02:00:00,SHORT,1,96030.0,95758.0,24.0075,23.939500000000002,100.0,1360.0,1312.053,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-14 15:00:00,2018-06-14 15:00:00,LONG,1,94450.0,94430.0,23.6125,23.6075,100.0,-100.0,-147.22,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-14 17:00:00,2018-06-14 17:00:00,LONG,1,93460.0,93718.0,23.365000000000002,23.4295,100.0,1290.0,1243.2055,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-15 01:45:00,2018-06-15 01:45:00,LONG,1,89590.0,89968.0,22.3975,22.492,100.0,1890.0,1845.1105,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-16 06:30:00,2018-06-16 06:45:00,SHORT,1,91300.0,91238.0,22.825000000000003,22.8095,100.0,310.0,264.3655,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-16 17:30:00,2018-06-16 18:00:00,SHORT,1,94680.0,94566.0,23.67,23.6415,100.0,570.0,522.6885000000001,take_profit_sma5,2,BULL_TREND
CU_IDX,synthetic,2018-06-18 06:30:00,2018-06-18 06:30:00,SHORT,1,98210.0,97932.0,24.552500000000002,24.483,100.0,1390.0,1340.9645,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-20 11:30:00,2018-06-20 11:45:00,LONG,1,91290.0,91400.0,22.8225,22.85,100.0,550.0,504.3275,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-20 22:00:00,2018-06-20 22:15:00,LONG,1,88340.0,88546.0,22.085,22.1365,100.0,1030.0,985.7785,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-22 12:45:00,2018-06-22 12:45:00,LONG,1,85540.0,85690.0,21.385,21.4225,100.0,750.0,707.1925,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-23 12:45:00,2018-06-23 13:00:00,SHORT,1,86640.0,86674.0,21.66,21.6685,100.0,-170.0,-213.3285,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-24 04:00:00,2018-06-24 04:15:00,LONG,1,85110.0,85138.0,21.2775,21.2845,100.0,140.0,97.43799999999999,take_profit_sma5,1,BULL_TREND
CU_IDX,synthetic,2018-06-26 21:00:00,2018-06-26 21:00:00,LONG,1,83400.0,83380.0,20.85,20.845000000000002,100.0,-100.0,-141.695,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-29 12:15:00,2018-06-29 12:15:00,SHORT,1,83600.0,83202.0,20.900000000000002,20.8005,100.0,1990.0,1948.2994999999999,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-06-30 08:00:00,2018-06-30 08:00:00,LONG,1,81440.0,81648.0,20.36,20.412000000000003,100.0,1040.0,999.228,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-07-01 14:45:00,2018-07-01 14:45:00,LONG,1,79870.0,79972.0,19.9675,19.993000000000002,100.0,510.0,470.03950000000003,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-07-03 08:15:00,2018-07-03 08:15:00,LONG,1,69640.0,69844.0,17.41,17.461000000000002,100.0,1020.0,985.129,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-07-03 22:45:00,2018-07-03 22:45:00,SHORT,1,73470.0,73164.0,18.3675,18.291,100.0,1530.0,1493.3415,take_profit_sma5,0,BULL_TREND
CU_IDX,synthetic,2018-07-04 19:15:00,2018-07-04 19:30:00,LONG,1,76360.0,76392.0,19.09,19.098000000000003,100.0,160.0,121.812,take_profit_sma5,1,BULL_TREND
