run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,segment_count,status,reason
25c8767608b64812bcc5e03f7c14d334,SH_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SI_IDX,3045,2025-10-16T09:15:00,2026-08-13T15:00:00,0.0,609,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SM_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SN_IDX,8406,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,1031,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SP_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SR_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,813,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,SS_IDX,6182,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,TA_IDX,6773,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,1189,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,TF_IDX,3434,2025-10-16T09:45:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,TL_IDX,3434,2025-10-16T09:45:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,TS_IDX,3434,2025-10-16T09:45:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,T_IDX,3434,2025-10-16T09:45:00,2026-08-12T15:15:00,0.0,404,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,UR_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,V-F_IDX,4263,2025-10-30T21:15:00,2026-08-13T15:00:00,0.0014074595355383533,842,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,V_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,WR_IDX,3015,2025-10-16T09:15:00,2026-08-12T15:00:00,0.2474295190713101,1564,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,Y_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,813,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,ZN_IDX,6221,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,810,INCLUDED,
