run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,time_gap_boundaries,zero_volume_boundaries,price_jump_boundaries,segment_count,status,reason,aggregated_15m_rows,partial_15m_windows
55118fe978a9478c9b48fd540dd0a7aa,I_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,12,1188,INCLUDED,,6399,841
55118fe978a9478c9b48fd540dd0a7aa,JD_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,JM_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,229,1228,INCLUDED,,6360,919
55118fe978a9478c9b48fd540dd0a7aa,J_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,80,1202,INCLUDED,,6385,869
55118fe978a9478c9b48fd540dd0a7aa,L-F_IDX,12930,2025-10-30T21:05:00,2026-08-13T15:00:00,0.017092034029389018,837,365,10,1174,INCLUDED,,4087,529
55118fe978a9478c9b48fd540dd0a7aa,LC_IDX,17135,2025-10-16T09:05:00,2026-08-13T15:00:00,5.8360081704114384e-05,1142,2,133,1163,INCLUDED,,5165,1093
55118fe978a9478c9b48fd540dd0a7aa,LG_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,LH_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,LU_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,39,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,L_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,9,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,MA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,138,1210,INCLUDED,,6377,885
55118fe978a9478c9b48fd540dd0a7aa,M_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,7,1187,INCLUDED,,6400,839
55118fe978a9478c9b48fd540dd0a7aa,NI_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,1,803,INCLUDED,,6182,0
55118fe978a9478c9b48fd540dd0a7aa,NR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,OI_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,1,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,OP_IDX,13528,2025-10-16T21:05:00,2026-08-13T15:00:00,0.03629509166173862,953,825,0,1759,INCLUDED,,4053,1116
55118fe978a9478c9b48fd540dd0a7aa,PB_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,6182,0
55118fe978a9478c9b48fd540dd0a7aa,PD_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0011695906432748538,512,17,49,532,INCLUDED,,2556,20
55118fe978a9478c9b48fd540dd0a7aa,PF_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,6,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,PG_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,26,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,PK_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,PL_IDX,13815,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0010133912414042707,805,24,12,831,INCLUDED,,4590,37
55118fe978a9478c9b48fd540dd0a7aa,PP-F_IDX,12811,2025-10-30T21:05:00,2026-08-13T15:00:00,0.036843337756615406,938,815,10,1705,INCLUDED,,3791,1166
55118fe978a9478c9b48fd540dd0a7aa,PP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,10,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,PR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0002894774931249095,802,7,7,810,INCLUDED,,4603,9
55118fe978a9478c9b48fd540dd0a7aa,PS_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.00033003300330033004,605,6,7,613,INCLUDED,,3026,8
55118fe978a9478c9b48fd540dd0a7aa,PT_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0002599090318388564,512,4,48,522,INCLUDED,,2560,10
55118fe978a9478c9b48fd540dd0a7aa,PX_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,12,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,P_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,4,813,INCLUDED,,4659,0
55118fe978a9478c9b48fd540dd0a7aa,RB_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.00034291872826140203,1185,14,0,1193,INCLUDED,,6394,851
55118fe978a9478c9b48fd540dd0a7aa,RM_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,RR_IDX,13162,2025-10-16T21:05:00,2026-08-13T15:00:00,0.08213037532289925,1220,1811,0,3002,INCLUDED,,3340,2584
55118fe978a9478c9b48fd540dd0a7aa,RS_IDX,7695,2025-10-16T09:05:00,2026-08-11T15:00:00,0.6361273554256011,512,6041,4,6170,EXCLUDED,ZERO_VOLUME_FRACTION,0,0
55118fe978a9478c9b48fd540dd0a7aa,RU_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.00035773055734420833,812,10,1,818,INCLUDED,,4654,10
55118fe978a9478c9b48fd540dd0a7aa,SA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,93,1204,INCLUDED,,6384,871
55118fe978a9478c9b48fd540dd0a7aa,SC_IDX,28268,2025-10-16T21:05:00,2026-08-13T23:15:00,3.537568982595161e-05,931,2,175,999,INCLUDED,,9141,545
55118fe978a9478c9b48fd540dd0a7aa,SF_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,1,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,SH_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,4,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,SI_IDX,9135,2025-10-16T09:05:00,2026-08-13T15:00:00,0.0,608,0,0,609,INCLUDED,,3045,0
55118fe978a9478c9b48fd540dd0a7aa,SM_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,SN_IDX,25356,2025-10-16T21:05:00,2026-08-13T23:15:00,0.0,1022,0,48,1030,INCLUDED,,8120,642
55118fe978a9478c9b48fd540dd0a7aa,SP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,SR_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,0,813,INCLUDED,,4659,0
55118fe978a9478c9b48fd540dd0a7aa,SS_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,6182,0
55118fe978a9478c9b48fd540dd0a7aa,TA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,116,1206,INCLUDED,,6381,877
55118fe978a9478c9b48fd540dd0a7aa,TF_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
55118fe978a9478c9b48fd540dd0a7aa,TL_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
55118fe978a9478c9b48fd540dd0a7aa,TS_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
55118fe978a9478c9b48fd540dd0a7aa,T_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
55118fe978a9478c9b48fd540dd0a7aa,UR_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,3,606,INCLUDED,,3030,0
55118fe978a9478c9b48fd540dd0a7aa,V-F_IDX,12966,2025-10-30T21:05:00,2026-08-13T15:00:00,0.018124325158105817,874,417,4,1268,INCLUDED,,4058,627
55118fe978a9478c9b48fd540dd0a7aa,V_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,3,803,INCLUDED,,4606,0
55118fe978a9478c9b48fd540dd0a7aa,WR_IDX,9045,2025-10-16T09:05:00,2026-08-12T15:00:00,0.5409618573797679,602,6512,0,6707,EXCLUDED,ZERO_VOLUME_FRACTION,0,0
55118fe978a9478c9b48fd540dd0a7aa,Y_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,1,813,INCLUDED,,4659,0
55118fe978a9478c9b48fd540dd0a7aa,ZN_IDX,18665,2025-10-16T21:05:00,2026-08-13T23:15:00,0.00021430484864720065,811,8,0,816,INCLUDED,,6217,10
